31.500000	50412.566406
53.799999	52094.183594
79.800003	16683.958984
108.300003	7783.182129
143.500000	3107.955566
183.399994	1680.416016
226.100006	1028.732422
231.800003	891.468750
342.100006	200.511215
464.399994	55.715885
593.000000	14.368494
741.599976	3.233176
901.799988	1.294450
nan	nan
1077.699951	1.353825
nan	nan
nan	nan
2275.000000	0.299717
2651.000000	0.175760
3681.000000	0.215705
4216.000000	0.390807
