31.500000	4642.657227
53.799999	6026.613770
79.800003	5225.439453
108.300003	5076.953613
143.500000	4525.053223
183.399994	3540.050781
226.100006	2992.166748
231.800003	3378.745361
342.100006	1936.168823
464.399994	1066.319214
593.000000	581.035217
741.599976	313.895203
901.799988	154.568115
nan	nan
1077.699951	87.243713
1547.000000	49.344856
1701.000000	22.506086
2275.000000	4.383348
2651.000000	1.189855
3681.000000	0.214747
4216.000000	0.277907
