31.500000	105317.765625
53.799999	85321.351562
79.800003	41309.980469
108.300003	14554.930664
143.500000	3888.764893
183.399994	742.067566
226.100006	119.489426
231.800003	83.904182
342.100006	0.950073
464.399994	0.416036
593.000000	0.459030
741.599976	0.459829
901.799988	0.429566
nan	nan
1077.699951	0.449269
1547.000000	nan
1701.000000	0.314962
2275.000000	0.298385
2651.000000	0.174979
3681.000000	0.171797
4216.000000	0.446225
