31.500000	89320.187500
53.799999	95221.914062
79.800003	30375.464844
108.300003	10404.287109
143.500000	1669.681274
183.399994	64.691277
226.100006	4.523751
231.800003	3.351315
342.100006	0.954314
464.399994	nan
593.000000	0.461079
741.599976	0.923765
901.799988	nan
nan	nan
1077.699951	nan
nan	nan
nan	nan
2275.000000	0.099906
2651.000000	0.211535
3681.000000	0.129423
4216.000000	0.167489
